customer_id,churn_probability,churn_risk_level
7001728145,0.04883875366368952,Low Risk
7001664986,0.07071786507583637,Low Risk
7000493716,0.24132851171887063,Low Risk
7000593845,0.06250969252814718,Low Risk
7000160837,0.27344809497373485,Low Risk
7001606600,0.053489566613194046,Low Risk
7000133202,0.23290883672943488,Low Risk
7001339721,0.657031313343934,Medium Risk
7001829117,0.048129406902949035,Low Risk
7001480390,0.19182589471012185,Low Risk
7000589828,0.48781441364103906,Medium Risk
7001180196,0.17070988635072432,Low Risk
7002244107,0.18590430842651107,Low Risk
7000486073,0.8989428859212634,High Risk
7001746121,0.1015335208935531,Low Risk
7001631060,0.05666044201555901,Low Risk
7002236431,0.113541385428276,Low Risk
7002144559,0.371757256204699,Low Risk
7000208415,0.07476919090570283,Low Risk
7001476013,0.108733281615011,Low Risk
7001944912,0.28053361210645844,Low Risk
7001892169,0.07351158772974242,Low Risk
7001830835,0.2096971231209199,Low Risk
7002330517,0.21073880586551563,Low Risk
7001300706,0.9653793188430189,High Risk
7001127598,0.7384706192085814,High Risk
7002222272,0.7602046815617615,High Risk
7001999476,0.2565988091870422,Low Risk
7001453769,0.03905496968569562,Low Risk
7001385645,0.08345172835638981,Low Risk
7000674727,0.8947552643078813,High Risk
7002016975,0.1504183379932517,Low Risk
7000498117,0.1070999878788586,Low Risk
7002129777,0.2379325138864054,Low Risk
7001904828,0.5676344443681892,Medium Risk
7000973464,0.3135964305888408,Low Risk
7002377092,0.30138955738568,Low Risk
7000302971,0.10470086525462444,Low Risk
7000840876,0.3101611765708398,Low Risk
7001927115,0.054864359279911595,Low Risk
7001303298,0.11634614738199955,Low Risk
7001014880,0.0683992011581327,Low Risk
7002058826,0.9701940288548321,High Risk
7000562233,0.5851760641023411,Medium Risk
7000720792,0.03875026054187988,Low Risk
7002204956,0.2502821740923294,Low Risk
7002025665,0.054817623066630405,Low Risk
7000594971,0.10098195112910666,Low Risk
7000295506,0.20749468938140342,Low Risk
7002088816,0.0885244828699568,Low Risk
7000002985,0.07530803305387325,Low Risk
7000689197,0.9734105172242619,High Risk
7001257385,0.07976502912000157,Low Risk
7001520140,0.15329887113274915,Low Risk
7000341274,0.10700443496390118,Low Risk
7001185998,0.1050432448588375,Low Risk
7000106299,0.9593215655923923,High Risk
7000816313,0.9852563845213635,High Risk
7001184657,0.043086914107573066,Low Risk
7001829654,0.10532760476102841,Low Risk
7000958601,0.06058042055834596,Low Risk
7001516118,0.043938678996768565,Low Risk
7001341776,0.0616620358923396,Low Risk
7001930713,0.09199804138309182,Low Risk
7000449029,0.1025633149515483,Low Risk
7002120520,0.47923109187872287,Medium Risk
7001892993,0.08603099475759655,Low Risk
7002233336,0.07379798376754057,Low Risk
7001027161,0.6079301701456804,Medium Risk
7002322029,0.0536905126845665,Low Risk
7002404282,0.06832392700921378,Low Risk
7001280759,0.048860076497057515,Low Risk
7000373429,0.38376739535372223,Low Risk
7001759531,0.06625131379854182,Low Risk
7002398245,0.9756472648373926,High Risk
7001420575,0.0832432226762623,Low Risk
7001118833,0.16931011522507577,Low Risk
7001544437,0.07677903427928721,Low Risk
7001203322,0.10178704025142955,Low Risk
7000646243,0.1190994284295545,Low Risk
7000513240,0.11198827886710791,Low Risk
7001768745,0.10068041963217544,Low Risk
7001930828,0.058208991940670946,Low Risk
7001407002,0.03295772998127779,Low Risk
7000661238,0.08011275334817675,Low Risk
7000038517,0.2879994289874935,Low Risk
7001107676,0.07229895748247162,Low Risk
7000560464,0.0652069993364506,Low Risk
7000504416,0.06382017585423322,Low Risk
7001503264,0.25357453966854954,Low Risk
7000810100,0.09902270075207792,Low Risk
7001542784,0.11440824779537495,Low Risk
7001820057,0.7055383232193962,High Risk
7000786456,0.5776333228105758,Medium Risk
7001532764,0.036429565906041995,Low Risk
7001297634,0.17553647877483777,Low Risk
7002403443,0.08819385905736195,Low Risk
7002346847,0.1505743223856771,Low Risk
7001104356,0.06389312884699715,Low Risk
7000297481,0.3438375445606299,Low Risk
7000375019,0.2457365297206827,Low Risk
7000340381,0.9765736907630711,High Risk
7001284165,0.25355398821941905,Low Risk
7001857919,0.16222452030113976,Low Risk
7000608224,0.6489273145567891,Medium Risk
7002276950,0.08039252513467342,Low Risk
7001465956,0.13268325758766442,Low Risk
7002010111,0.9703554360983696,High Risk
7001931900,0.07060162043024384,Low Risk
7002224226,0.10932689091529857,Low Risk
7000673898,0.4994300435972336,Medium Risk
7002122258,0.1472249192290836,Low Risk
7002311591,0.3013188825175225,Low Risk
7000343014,0.05206111168560736,Low Risk
7000669827,0.9034551938266719,High Risk
7001788209,0.9853179456644809,High Risk
7001246611,0.17333056538198274,Low Risk
7000451396,0.05414526788566437,Low Risk
7001609158,0.2464063192040111,Low Risk
7000186194,0.14778141518536475,Low Risk
7000712547,0.49426817871713014,Medium Risk
7001193595,0.0904924744337677,Low Risk
7000206568,0.18802697932042373,Low Risk
7001014278,0.6210695393561158,Medium Risk
7000806132,0.08553401732177,Low Risk
7000294383,0.16045917580055555,Low Risk
7001698642,0.15432759764210474,Low Risk
7001117623,0.19086608540949654,Low Risk
7000670885,0.20283553311523403,Low Risk
7001320191,0.9849255307802784,High Risk
7002146323,0.16257697091034434,Low Risk
7000248017,0.18678428756763718,Low Risk
7000638473,0.1083836232123354,Low Risk
7001758971,0.26380133795586247,Low Risk
7001287232,0.6862216110140708,Medium Risk
7002263064,0.9721644622870925,High Risk
7000787116,0.2504163257501259,Low Risk
7002238266,0.0605401954658704,Low Risk
7001229326,0.10929859263729177,Low Risk
7000130120,0.1339849675317828,Low Risk
7000031052,0.9699620289223653,High Risk
7001254619,0.22327378474871357,Low Risk
7002012184,0.3482896701354215,Low Risk
7001222457,0.12752453641394348,Low Risk
7000127068,0.07550668535254634,Low Risk
7000621478,0.9519629257458583,High Risk
7000373974,0.059730454204522804,Low Risk
7000590425,0.09027446047014634,Low Risk
7001644637,0.06944460760015625,Low Risk
7001113315,0.0944982195715734,Low Risk
7002169704,0.2828325588314477,Low Risk
7001936694,0.17701326773077425,Low Risk
7000781848,0.9704122241807596,High Risk
7001734763,0.2745336524242345,Low Risk
7002348383,0.11371550273468604,Low Risk
7001656501,0.06847697628803609,Low Risk
7000722155,0.23807691657814378,Low Risk
7002162154,0.08561985880909982,Low Risk
7000304050,0.09912009398650487,Low Risk
7001897999,0.04897371591913931,Low Risk
7001712199,0.04073003742475984,Low Risk
7000563178,0.9573962134392061,High Risk
7001379987,0.09617413707251099,Low Risk
7002056923,0.041107336065499704,Low Risk
7001712575,0.1262368134456673,Low Risk
7001205540,0.06383735791805374,Low Risk
7000640944,0.0770281844818806,Low Risk
7001174033,0.09761808483787138,Low Risk
7001995192,0.07499517651941288,Low Risk
7000854899,0.10968481136277547,Low Risk
7000197994,0.8778051155208629,High Risk
7000951308,0.04310210923744344,Low Risk
7001689494,0.08039438869991263,Low Risk
7001790376,0.11898481844306327,Low Risk
7002280498,0.21521703132250267,Low Risk
7001726757,0.07861338790930439,Low Risk
7001241836,0.11573149166117934,Low Risk
7001825999,0.08666348185909929,Low Risk
7002087831,0.557922729245808,Medium Risk
7000864835,0.08019382219683113,Low Risk
7001263795,0.8959233431804107,High Risk
7001759944,0.21769191219099013,Low Risk
7001364346,0.2121021595971546,Low Risk
7001675678,0.1616084689833456,Low Risk
7000422991,0.07599183356822405,Low Risk
7000307585,0.2768644954779124,Low Risk
7000343107,0.12024655193615177,Low Risk
7002396189,0.13914097815613566,Low Risk
7000464930,0.9854139369335869,High Risk
7000041764,0.9795000621175134,High Risk
7000237451,0.38459219614076945,Low Risk
7000635506,0.07482396868356188,Low Risk
7002323802,0.9488808606943214,High Risk
7000290797,0.16295781715835958,Low Risk
7001350301,0.11329582003065243,Low Risk
7001486988,0.4858267748232718,Medium Risk
7001873090,0.5652900045068175,Medium Risk
7002397045,0.3777819903770916,Low Risk
7000904181,0.1745428320205978,Low Risk
7002383264,0.10697275352600871,Low Risk
7000398280,0.9739664610113196,High Risk
7000242260,0.1306164583107993,Low Risk
7000199393,0.1388205746850562,Low Risk
7000017019,0.09018798157353791,Low Risk
7001938844,0.5956530087731404,Medium Risk
7001346600,0.07967947561152378,Low Risk
7000934365,0.0346033921078935,Low Risk
7000050371,0.10911184494949594,Low Risk
7000522515,0.05910745883135172,Low Risk
7001554453,0.2116947944196329,Low Risk
7001197727,0.1797119605461981,Low Risk
7000165942,0.1640490241196069,Low Risk
7000224449,0.09902819051244721,Low Risk
7000065133,0.645043393917375,Medium Risk
7000317867,0.0763044405962821,Low Risk
7001838592,0.03823164252662169,Low Risk
7000651084,0.30491800600804897,Low Risk
7000918654,0.06481132865121535,Low Risk
7001051687,0.3316718061202545,Low Risk
7002313758,0.46820891581612606,Medium Risk
7002072025,0.05449759830049809,Low Risk
7001152162,0.7392344335728576,High Risk
7000992471,0.22540271190312156,Low Risk
7001313501,0.1782151214294599,Low Risk
7002330805,0.067936729380875,Low Risk
7000310468,0.21707784949526138,Low Risk
7000617366,0.1031895139724464,Low Risk
7001064271,0.0932062328549106,Low Risk
7000294415,0.7539623685780199,High Risk
7001275606,0.06992016460220904,Low Risk
7000663624,0.1916919824891468,Low Risk
7002002748,0.7744094122785858,High Risk
7002249167,0.21248000412293797,Low Risk
7000959346,0.41630553521060326,Medium Risk
7001980710,0.08796166146975395,Low Risk
7001516777,0.1517500872734749,Low Risk
7000727924,0.30691411134520735,Low Risk
7002355744,0.6292910933953115,Medium Risk
7000247043,0.22833088990790093,Low Risk
7000783365,0.2930154724925678,Low Risk
7002110502,0.38848641637310743,Low Risk
7001802301,0.28745400387350445,Low Risk
7000284546,0.076864255658925,Low Risk
7000994033,0.9844964970839832,High Risk
7001879245,0.22020938722784913,Low Risk
7001087219,0.11023946540204406,Low Risk
7002244460,0.07768608992713076,Low Risk
7001332855,0.5344830558839438,Medium Risk
7000057322,0.23122827362601833,Low Risk
7002310817,0.04510360447218014,Low Risk
7000166926,0.07434886203551384,Low Risk
7001861085,0.07124987099544096,Low Risk
7000465250,0.6737396879388858,Medium Risk
7001216226,0.06493832003725504,Low Risk
7001070898,0.23971133424428534,Low Risk
7001197822,0.11597785398746024,Low Risk
7001841697,0.08560468128535566,Low Risk
7000514208,0.9051200155053162,High Risk
7002367203,0.7885439355947969,High Risk
7001920361,0.04192749551019703,Low Risk
7000210023,0.17980926371662798,Low Risk
7002268775,0.6991055055890317,Medium Risk
7001092576,0.0917987649198479,Low Risk
7001034804,0.16433655040528006,Low Risk
7001052078,0.08484789029927281,Low Risk
7000318912,0.38545688864599775,Low Risk
7002097160,0.1346897601142989,Low Risk
7001569119,0.630732261555892,Medium Risk
7000023313,0.9680135804253526,High Risk
7001513906,0.08104280265894999,Low Risk
7001733459,0.2909775749491844,Low Risk
7002255278,0.6926923156011737,Medium Risk
7001312343,0.06787863120575088,Low Risk
7002368958,0.11146012715821946,Low Risk
7001430127,0.5259391065434397,Medium Risk
7000131287,0.08801633161986644,Low Risk
7000100679,0.8618259069005978,High Risk
7002168045,0.11215402112307224,Low Risk
7002089749,0.03793287058479304,Low Risk
7001353233,0.07431008033190707,Low Risk
7000437810,0.15371833823200853,Low Risk
7000800255,0.5617421090271059,Medium Risk
7001187962,0.043042666951967186,Low Risk
7000353418,0.1805084136447043,Low Risk
7002229815,0.21691915023543173,Low Risk
7001169266,0.12127574567886751,Low Risk
7001635209,0.2550089596938202,Low Risk
7001361912,0.07586930474453167,Low Risk
7002252754,0.9659766079445622,High Risk
7001203750,0.11374209486487073,Low Risk
7002196714,0.13159551397844993,Low Risk
7001247472,0.6243407347990254,Medium Risk
7001887712,0.08516945952283939,Low Risk
7001730283,0.6961606235457758,Medium Risk
7002237040,0.19241541583162852,Low Risk
7002314800,0.16337224353938334,Low Risk
7002356979,0.07662737309884154,Low Risk
7001760689,0.0843157096176442,Low Risk
7000310042,0.5228433057476967,Medium Risk
7001540060,0.05762540038877369,Low Risk
7001322999,0.5321170383136388,Medium Risk
7000748328,0.055148549513174945,Low Risk
7000800545,0.06917425031911384,Low Risk
7000057330,0.5492205076281594,Medium Risk
7001050849,0.3752975887879224,Low Risk
7000599686,0.9432578559942454,High Risk
7001354654,0.07218181728048836,Low Risk
7000859660,0.15912776376420618,Low Risk
7002349509,0.42181082181268,Medium Risk
7000558908,0.11800287634291586,Low Risk
7001741908,0.2909571191382407,Low Risk
7000388932,0.2614485158665609,Low Risk
7001860489,0.24860049935633607,Low Risk
7001302707,0.13588539790815735,Low Risk
7001157653,0.05952764076214321,Low Risk
7001481232,0.8297035803344072,High Risk
7001383864,0.2225724076400871,Low Risk
7001658429,0.9791751907284729,High Risk
7001826442,0.09200835520814492,Low Risk
7000810540,0.13154691205987426,Low Risk
7001247792,0.09462497086874468,Low Risk
7002139214,0.5571373085133514,Medium Risk
7002265964,0.09775178618371214,Low Risk
7001008747,0.2644170330511556,Low Risk
7000793521,0.30923822107140014,Low Risk
7001168068,0.2882273263194764,Low Risk
7001409609,0.14358196331606063,Low Risk
7000919353,0.16118853565823063,Low Risk
7000137350,0.2856673792369292,Low Risk
7000144688,0.9647917563932444,High Risk
7001655686,0.07067459312690748,Low Risk
7000340885,0.08078993933978108,Low Risk
7002212907,0.13678852790097687,Low Risk
7000246304,0.5454301952044115,Medium Risk
7000670158,0.2644586412633069,Low Risk
7001481784,0.18661118325677947,Low Risk
7000635248,0.6293074265254857,Medium Risk
7001675394,0.13789501805837687,Low Risk
7002273643,0.5785379496225957,Medium Risk
7001928568,0.1439983747889563,Low Risk
7001940749,0.10504201221725173,Low Risk
7001539992,0.5875448995018522,Medium Risk
7000286198,0.5277458563167344,Medium Risk
7000810938,0.08221191651054749,Low Risk
7000599626,0.582257660859711,Medium Risk
7001385185,0.3186503041850345,Low Risk
7001142312,0.25990677354247993,Low Risk
7001752460,0.1558884948848261,Low Risk
7000884629,0.30358651448313273,Low Risk
7001319187,0.061348423520962925,Low Risk
7001905943,0.05151406631712894,Low Risk
7001477786,0.17293028693801177,Low Risk
7001007055,0.06436313256441852,Low Risk
7000844616,0.23872708924343272,Low Risk
7002401453,0.18474695554349432,Low Risk
7000094249,0.22871561511131777,Low Risk
7000170324,0.12531826072333843,Low Risk
7000438610,0.13854532593133637,Low Risk
7001472367,0.071525235217349,Low Risk
7002111323,0.07082271687780532,Low Risk
7002282281,0.06377384633254891,Low Risk
7000120127,0.16706076983729154,Low Risk
7000254210,0.15450155940352323,Low Risk
7002140990,0.09268368086404852,Low Risk
7000484066,0.15025279455715232,Low Risk
7000027203,0.7815268651309005,High Risk
7001808513,0.7005876408557619,High Risk
7000813740,0.14307078086692268,Low Risk
7000409654,0.08893281166629437,Low Risk
7002235274,0.10436135699593155,Low Risk
7001744003,0.15821674028279942,Low Risk
7000340070,0.2536888110067776,Low Risk
7000461618,0.4846385005049832,Medium Risk
7001116769,0.22255538047094697,Low Risk
7002271891,0.07723139151985911,Low Risk
7000506605,0.5044628133697826,Medium Risk
7001973864,0.9795073985709981,High Risk
7002391393,0.48523555956077863,Medium Risk
7001446649,0.058909021636121314,Low Risk
7001578148,0.1503788317170628,Low Risk
7000802690,0.0649464961527297,Low Risk
7000352391,0.09350382556906464,Low Risk
7000395795,0.0734894084848411,Low Risk
7001893815,0.073684534693945,Low Risk
7001302258,0.07453791401590593,Low Risk
7000677796,0.0796583283513914,Low Risk
7000971604,0.3622851797175924,Low Risk
7001361429,0.28644731461662265,Low Risk
7000212974,0.2012858171503129,Low Risk
7002336842,0.09521579898107495,Low Risk
7000041752,0.07919704802917367,Low Risk
7000104470,0.8943115759232033,High Risk
7000205202,0.6190533258277603,Medium Risk
7000690408,0.10777267062300928,Low Risk
7000374635,0.13768143206840278,Low Risk
7001318006,0.08577394419558841,Low Risk
7001290242,0.09225429047146666,Low Risk
7001340580,0.29187826944771295,Low Risk
7000662343,0.12258284574291818,Low Risk
7000105173,0.27813387431081,Low Risk
7000579677,0.3025830752063113,Low Risk
7002285218,0.05837855753026919,Low Risk
7001406815,0.3699896699358458,Low Risk
7000369789,0.9851913268063085,High Risk
7001458152,0.26546633350776605,Low Risk
7001246221,0.4032082192175023,Medium Risk
7002296378,0.8770929809409896,High Risk
7001037286,0.1610395587623159,Low Risk
7001746279,0.09339727720159992,Low Risk
7002001538,0.2742572949248316,Low Risk
7000780315,0.2751807088048151,Low Risk
7002019810,0.14433053843192004,Low Risk
7002070705,0.044568164657530863,Low Risk
7000631289,0.9812138239289407,High Risk
7001368004,0.05166484660916992,Low Risk
7001318139,0.054255661199205024,Low Risk
7001013002,0.09795260431463645,Low Risk
7001760033,0.05836134346992589,Low Risk
7001376060,0.12536934596398283,Low Risk
7000153920,0.16859052328183421,Low Risk
7001183881,0.09742785990823828,Low Risk
7001553110,0.12631171023174226,Low Risk
7000405645,0.21702589509327425,Low Risk
7001509404,0.1695393382207294,Low Risk
7001425266,0.11645772082095028,Low Risk
7000056227,0.09609280935519764,Low Risk
7002091746,0.06857846446888301,Low Risk
7000567421,0.04276725011946912,Low Risk
7002010279,0.24782442439739735,Low Risk
7001674441,0.17092330895201116,Low Risk
7001124003,0.2616939396610919,Low Risk
7000058075,0.13059337802739,Low Risk
7001107755,0.3029970557355021,Low Risk
7001623161,0.055667162129692756,Low Risk
7001865212,0.17057148687453774,Low Risk
7002036052,0.16165247475042957,Low Risk
7000972207,0.1733941160840589,Low Risk
7001372954,0.35042629561356187,Low Risk
7000256666,0.1719607947681804,Low Risk
7001040685,0.1164477067301427,Low Risk
7000142585,0.9719160475642518,High Risk
7000334253,0.078955967541801,Low Risk
7000704824,0.09076930786729515,Low Risk
7000432648,0.13206235603716532,Low Risk
7000381247,0.1592767958543474,Low Risk
7002082068,0.07760249909211098,Low Risk
7001185474,0.06774641195066682,Low Risk
7000279990,0.5517574288181366,Medium Risk
7001251273,0.06662164255697679,Low Risk
7001479036,0.05568583804088123,Low Risk
7000308473,0.10487673792450115,Low Risk
7002262894,0.15831976345865073,Low Risk
7000670087,0.970135178024584,High Risk
7001720534,0.07060045337670905,Low Risk
7001815573,0.077040792769425,Low Risk
7001574565,0.1653700835576664,Low Risk
7002248530,0.13805357984494718,Low Risk
7002039292,0.09460269044775708,Low Risk
7000867155,0.07215845402661393,Low Risk
7000953530,0.11505859558102353,Low Risk
7000829249,0.08089142016877736,Low Risk
7001435280,0.05427180176618603,Low Risk
7000488051,0.284428229685178,Low Risk
7000570328,0.10183878150982931,Low Risk
7002301612,0.08187234705279171,Low Risk
7001376383,0.1362892774161684,Low Risk
7001949710,0.06483835169484632,Low Risk
7002386760,0.07665389922148562,Low Risk
7001569651,0.26371613601195826,Low Risk
7001996578,0.07061017855369821,Low Risk
7001638143,0.08677308587589964,Low Risk
7000749983,0.5392695704203462,Medium Risk
7000541926,0.2906272670577195,Low Risk
7001800200,0.16123701787934408,Low Risk
7002205953,0.0538849093592302,Low Risk
7000018785,0.6570740531808048,Medium Risk
7001927515,0.052257286719436156,Low Risk
7001379421,0.12786450342784195,Low Risk
7000804489,0.08459190270818351,Low Risk
7001996666,0.12866483605718096,Low Risk
7000034559,0.5575638666397618,Medium Risk
7000630398,0.05872474817218649,Low Risk
7000477587,0.28664109704169416,Low Risk
7000298562,0.17191223600594607,Low Risk
7000662976,0.9706726377657656,High Risk
7000844382,0.0691645843252809,Low Risk
7001169146,0.34174450274819007,Low Risk
7001333850,0.10517953211018893,Low Risk
7001575386,0.0702904569140952,Low Risk
7000356461,0.16705128576633224,Low Risk
7002175480,0.8900341879081815,High Risk
7000248548,0.9715832906301114,High Risk
7000440049,0.09951540517694744,Low Risk
7000999589,0.27949214452019827,Low Risk
7001895960,0.05545154924068672,Low Risk
7000907400,0.9816538001729018,High Risk
7001767789,0.3571147125484319,Low Risk
7000660937,0.10965518303180467,Low Risk
7001264810,0.37755995530607417,Low Risk
7000381584,0.08677802285605199,Low Risk
7000091941,0.15432917101397317,Low Risk
7001967063,0.1654847318001716,Low Risk
7001099624,0.09536225978923613,Low Risk
7001115493,0.14218239472486782,Low Risk
7002004019,0.6647794419113806,Medium Risk
7001644251,0.18262698877350936,Low Risk
7000385794,0.13099905971287598,Low Risk
7000409785,0.16789374882518582,Low Risk
7000343722,0.8465238086590837,High Risk
7001937525,0.27215999130644086,Low Risk
7001562107,0.20680290238697338,Low Risk
7001735725,0.17233082216121234,Low Risk
7001350980,0.08965917755779332,Low Risk
7001280839,0.06847426170785283,Low Risk
7001781093,0.08071214731915428,Low Risk
7001529748,0.09157801342508848,Low Risk
7001967148,0.17921365167185385,Low Risk
7002290529,0.2557920148982437,Low Risk
7002278937,0.2040959403856772,Low Risk
7001888760,0.10072152999996363,Low Risk
7000134598,0.11318071225822178,Low Risk
7001545690,0.36161701457536616,Low Risk
7000700377,0.9441999488429091,High Risk
7001241492,0.05740802664487656,Low Risk
7000642347,0.09463712162262655,Low Risk
7000578072,0.08284768011921921,Low Risk
7000020559,0.6798725693575255,Medium Risk
7000857252,0.15630173163926508,Low Risk
7000764823,0.09473744489234193,Low Risk
7001563558,0.7816552239702448,High Risk
7000317770,0.15210929768880158,Low Risk
7001116675,0.07153436207208223,Low Risk
7002259666,0.03711593046411874,Low Risk
7000998439,0.27305795996962856,Low Risk
7002065823,0.4805231864082368,Medium Risk
7001983545,0.11433878560024256,Low Risk
7000028151,0.30524429857853835,Low Risk
7000900109,0.5611414099716431,Medium Risk
7001398335,0.05941466969308589,Low Risk
7001875775,0.2996277693973587,Low Risk
7002117406,0.200999080270837,Low Risk
7001199170,0.31109346668874593,Low Risk
7001130558,0.870291319407486,High Risk
7000957967,0.07116750047101733,Low Risk
7000943561,0.1490758859546786,Low Risk
7000196448,0.22350683588740988,Low Risk
7000459988,0.14091480013222846,Low Risk
7001101937,0.12036513873758478,Low Risk
7002102453,0.895071160182128,High Risk
7001984244,0.07067812845003282,Low Risk
7000405371,0.4442252798765601,Medium Risk
7002185422,0.24503278709556786,Low Risk
7001741905,0.319382174406392,Low Risk
7000544151,0.10372340904359588,Low Risk
7000024299,0.16972048126349748,Low Risk
7001995539,0.1059187683088465,Low Risk
7000640771,0.16982269167510988,Low Risk
7001959186,0.07505558416383833,Low Risk
7001656135,0.1178122630603099,Low Risk
7000317462,0.297912520097373,Low Risk
7001052514,0.19899889865231205,Low Risk
7002360064,0.04217205282258581,Low Risk
7000039117,0.43809947286556117,Medium Risk
7002044015,0.7885270428409022,High Risk
7001624154,0.1408088802108,Low Risk
7001333511,0.06573627721501586,Low Risk
7000848903,0.12240889852940776,Low Risk
7002018444,0.12024220949292189,Low Risk
7000930471,0.07590359631297171,Low Risk
7001194225,0.10920857339167682,Low Risk
7000278656,0.09883315476437306,Low Risk
7000804223,0.3645320600455985,Low Risk
7002295857,0.156965713283254,Low Risk
7000755956,0.4487207173869492,Medium Risk
7002102824,0.9787576779202897,High Risk
7000401056,0.7592392747288494,High Risk
7001446419,0.6829208246608922,Medium Risk
7001701281,0.12522434906568938,Low Risk
7001220357,0.052969349024206636,Low Risk
7000856537,0.3829141052715664,Low Risk
7001457531,0.05714992091747096,Low Risk
7002020873,0.18295734627701143,Low Risk
7002025650,0.42186352356956375,Medium Risk
7000875514,0.14471001324734592,Low Risk
7001630146,0.1566113093960373,Low Risk
7000353161,0.27328254651959144,Low Risk
7001408298,0.086282774885676,Low Risk
7000101696,0.21205733531248683,Low Risk
7001156923,0.07320324872292927,Low Risk
7000928193,0.1484922596533151,Low Risk
7002331285,0.14175361053779625,Low Risk
7001433766,0.21961505574555493,Low Risk
7000066601,0.5898478524257947,Medium Risk
7001861655,0.09656774664373738,Low Risk
7001486511,0.12204892368075285,Low Risk
7000360763,0.15505014693999766,Low Risk
7001654073,0.0993754833625029,Low Risk
7000057327,0.059797244644191005,Low Risk
7002024898,0.11070335249224408,Low Risk
7000844040,0.11168461649060847,Low Risk
7001662284,0.9764279675908424,High Risk
7001699695,0.4885796157729967,Medium Risk
7001116665,0.17694727094049495,Low Risk
7000185697,0.9520311295340539,High Risk
7001805356,0.0883113604702272,Low Risk
7000361726,0.9623996338925145,High Risk
7002382393,0.07085799184210885,Low Risk
7000259751,0.15960244059250642,Low Risk
7002100444,0.12676372832638602,Low Risk
7000433295,0.23459656761872344,Low Risk
7002200220,0.09514713554535294,Low Risk
7001055803,0.22211639277068873,Low Risk
